artist,available_markets,genre,name,popularity,total_tracks,release_year
Camille Saint-Saëns,174,Classical,Music For Yoga And Meditation,8,50,2013
Camille Saint-Saëns,185,Classical,September,8,3,2022
Camille Saint-Saëns,183,Classical,Gok's Divas,8,30,2017
Camille Saint-Saëns,185,Classical,Music for Ballet Class - Volume 2,8,33,2012
Camille Saint-Saëns,184,Classical,Lost in Temptation,8,19,2018
Camille Saint-Saëns,173,Classical,Mischa Maisky - Adagio,8,9,1992
Camille Saint-Saëns,185,Classical,Vierne: Symphony No. 1 / Elmore: Rhythmic Suite - Pavane / Saint-Saens: Prelude and Fugue,8,14,2000
Camille Saint-Saëns,171,Classical,5 Stars - Favorites From The 5 Browns,8,16,2005
Camille Saint-Saëns,168,Classical,Soft Classical Music,8,50,2019
Camille Saint-Saëns,95,Classical,Classical Study Mix,8,30,2023
Camille Saint-Saëns,185,Classical,"Grieg, Saint-Saëns: Piano Concertos",8,6,2015
Camille Saint-Saëns,181,Classical,Cor! Alison Teale Plays Cor Anglais,8,22,2012
Camille Saint-Saëns,183,Classical,It Ain't Necessarily So,8,18,1992
Camille Saint-Saëns,184,Classical,Ruth Slenczynska - Complete American Decca Recordings,8,123,2020
Camille Saint-Saëns,182,Classical,Je n'aime Pas l'opéra mais ça j'aime bien,8,30,2012
Camille Saint-Saëns,185,Classical,ファゴッティーノ -フランス近代作品集-,8,21,2015
Camille Saint-Saëns,184,Classical,Saint-Saëns: Cello Concerto No. 1 & Miaskovsky: Cello Concerto,8,5,1957
Camille Saint-Saëns,173,Classical,111 Adagio! Classics For Relaxation,8,111,2014
Camille Saint-Saëns,95,Classical,Schlafmusik,8,34,2020
Camille Saint-Saëns,171,Classical,Overtures & Ballet Music of the 19th Century,8,27,2000
Camille Saint-Saëns,184,Classical,Classic Marches - A Grand Procession of Orchestral Favourites,8,40,2010
Camille Saint-Saëns,185,Classical,The World Of Classical Music - 100 tracks,8,100,2011
Camille Saint-Saëns,184,Classical,Note d'Europa,8,16,2018
Camille Saint-Saëns,167,Classical,Adagios 101,8,101,2019
Camille Saint-Saëns,185,Classical,Angel Voices: Libera in Concert,8,14,2007
Camille Saint-Saëns,185,Classical,Dolce Vita,8,12,2014
Camille Saint-Saëns,184,Classical,The Exquisite Hour: A French Collection,8,25,2004
Camille Saint-Saëns,184,Classical,50 Best Violin,8,50,2019
Camille Saint-Saëns,167,Classical,Romantic Era Classics,8,99,2019
Camille Saint-Saëns,168,Classical,Classical Sleep,8,35,2020
Camille Saint-Saëns,185,Classical,"Classics for the People, Vol. 1",8,24,2014
Camille Saint-Saëns,185,Classical,The Sylvan Winds Perform Music of the Gilded Age,8,23,2019
Camille Saint-Saëns,64,Classical,Ultimate Opera,8,85,2007
Camille Saint-Saëns,50,Classical,Renata Tebaldi: Arias & Duets,8,78,2006
Camille Saint-Saëns,185,Classical,The Key Collection: 3 Centuries of Rare Keyboard Gems,8,74,2017
Camille Saint-Saëns,185,Classical,2016 Midwest Clinic: Johnson High School Forza String Orchestra (Live),8,11,2018
Camille Saint-Saëns,185,Classical,Horn Concertos,8,51,2023
Camille Saint-Saëns,183,Classical,"ECHOES: Duets for Soprano, Mezzo-Soprano & Piano",8,22,2024
Camille Saint-Saëns,185,Classical,癒しの60分,8,15,2020
Camille Saint-Saëns,182,Classical,鳥の歌,8,16,2006
Camille Saint-Saëns,185,Classical,In duo,8,15,2003
Camille Saint-Saëns,167,Classical,Classical Violin 100,8,100,2018
Camille Saint-Saëns,185,Classical,"Fauré et son temps. Œuvres profanes pour chœur avec piano de Fauré, Chausson, Ravel, Saint-Saëns et Debussy",8,18,1993
Camille Saint-Saëns,184,Classical,Chill Classical,8,25,2022
Camille Saint-Saëns,185,Classical,"Ravel, Debussy & Saint-Seans with the Academy of St Martin-in-the-Fields",8,10,1988
Camille Saint-Saëns,185,Classical,Love Dreams - Liebesträume,8,24,1966
Camille Saint-Saëns,184,Classical,100 Best Children's Classics,8,100,2019
Camille Saint-Saëns,184,Classical,Frühstück ganz klassisch,8,50,2024
Camille Saint-Saëns,185,Classical,TV Classics: Classical Music from Television Series and Commercials,8,25,2013
Camille Saint-Saëns,185,Classical,Marble Halls. Piano Revelations from the Golden Age,8,17,2023
Camille Saint-Saëns,185,Classical,Complete Tranquility,8,58,1987
Camille Saint-Saëns,185,Classical,Melodies of Love and Death - Opera Senza Parole,8,15,2011
Camille Saint-Saëns,185,Classical,Le Concert des Oiseaux. Vincent Bouchot: Le Carnaval des animaux en péril,8,22,2023
Camille Saint-Saëns,66,Classical,Arthur Grumiaux - Historic Philips Recordings 1953-1962,8,50,2003
Camille Saint-Saëns,129,Classical,Ultimate French Classics (5 CDs),8,64,2009
Camille Saint-Saëns,184,Classical,Just Classics 2: The Gold Collection,8,15,2009
Camille Saint-Saëns,185,Classical,Chants traditionnels de Noël,8,22,2020
Camille Saint-Saëns,185,Classical,The Very Best of Han de Vries,8,35,2012
Camille Saint-Saëns,185,Classical,Chanson de Ronsard,8,12,2021
Camille Saint-Saëns,185,Classical,Many Notes Are Playing in My Head - Classical Music,8,20,2020
Camille Saint-Saëns,63,Classical,The Most Relaxing Classical Music For Work In The Universe,8,27,2013
Camille Saint-Saëns,185,Classical,La Folle Journée 2016 - La Nature,8,26,2016
Camille Saint-Saëns,2,Classical,50 Pure Classics By Classic FM,8,50,2012
Camille Saint-Saëns,185,Classical,Classical Music In the Background,8,48,2021
Camille Saint-Saëns,185,Classical,Spring Classical Music,8,31,2020
Camille Saint-Saëns,185,Classical,Dark Academia,8,49,2021
Camille Saint-Saëns,185,Classical,Classical Music - The Cello,8,39,2016
Camille Saint-Saëns,184,Classical,La vie en rose,7,12,2019
Camille Saint-Saëns,184,Classical,"Barber: Souvenirs, Op. 28 - Saint-Saëns: The Carnival of the Animals - Debussy: Préludes, Book 2, L. 123",7,33,1991
Camille Saint-Saëns,184,Classical,The Top Ten Opera Classics,7,10,2011
Camille Saint-Saëns,184,Classical,The Lark In The Clear Air,7,18,1994
Camille Saint-Saëns,184,Classical,The Liszt Legacy,7,204,2011
Camille Saint-Saëns,185,Classical,Przeboje Salonu Muzycznego,7,17,2013
Camille Saint-Saëns,185,Classical,The Essentials: Ballet,7,50,2016
Camille Saint-Saëns,185,Classical,Icon: Jascha Heifetz,7,83,2008
Camille Saint-Saëns,176,Classical,Plácido Domingo - The Opera Collection,7,453,2010
Camille Saint-Saëns,176,Classical,Piano Reflections,7,15,2014
Camille Saint-Saëns,185,Classical,Danse macabre (Live),7,18,2020
Camille Saint-Saëns,185,Classical,Mystical Inner Peace Experience with Blissful Classical Music,7,20,2020
Camille Saint-Saëns,178,Classical,4Friends,7,16,2014
Camille Saint-Saëns,185,Classical,"Tchaikovsky: Variations on a Rococo Theme, Op. 33 - Saint-Saëns: Cello Concerto No. 1, Op. 33 - Fauré: Élégie, Op. 24 - Bruch: Kol Nidrei, Op. 47",7,13,1996
Camille Saint-Saëns,185,Classical,Sunday Morning Classical,7,30,2019
Camille Saint-Saëns,185,Classical,"Grigory Sokolov Plays Beethoven, Chopin, Schumann, Saint-Saëns, Brahms, Tchaikovsky",7,65,2012
Camille Saint-Saëns,167,Classical,Classics of the Romantic Era,7,101,2019
Camille Saint-Saëns,185,Classical,"Lindberg, Christian: Romantic Trombone (The)",7,8,1985
Camille Saint-Saëns,185,Classical,Ode à la nuit,7,17,2023
Camille Saint-Saëns,184,Classical,Dance of the Hours: Beautiful Music for Every Hour of the Day,7,12,2005
Camille Saint-Saëns,51,Classical,Lovely Classique Triomphes,7,95,2013
Camille Saint-Saëns,184,Classical,Music For Harp,7,15,2004
Camille Saint-Saëns,185,Classical,Top 30 Favourite Classical Chillout Tunes,7,30,2013
Camille Saint-Saëns,184,Classical,Classical 101,7,101,2016
Camille Saint-Saëns,185,Classical,Revolutions,7,21,2014
Camille Saint-Saëns,184,Classical,Sad Classical Orchestral Music,7,21,2022
Camille Saint-Saëns,176,Classical,101 Cello,7,101,2012
Camille Saint-Saëns,185,Classical,Omnis Una Gaudeamus,7,17,2014
Camille Saint-Saëns,185,Classical,Songs for Sunset: Trombone and Piano,7,17,1996
Camille Saint-Saëns,185,Classical,After a dream,7,15,2020
Camille Saint-Saëns,185,Classical,Nutcracker Suite. Piano Music from the Golden Age,7,22,2023
Camille Saint-Saëns,95,Classical,Todo el mundo pa la casa,7,17,2023
Camille Saint-Saëns,185,Classical,Melancholic Classical Music,7,29,2021
Camille Saint-Saëns,185,Classical,Some Classical Music,7,30,2018
Camille Saint-Saëns,185,Classical,"Pierre et le Loup, Op. 67 / Le Carnaval des animaux",7,21,2021
Camille Saint-Saëns,185,Classical,The Essential Slovak Radio Symphony Orchestra,7,38,2024
Camille Saint-Saëns,185,Classical,French Orchestral Favorites,7,7,1999
Camille Saint-Saëns,185,Classical,Classical Colors - Red,7,50,2012
Camille Saint-Saëns,183,Classical,Boieldieu / Saint-Saëns / Tailleferre / Ravel: Harp Concertos,7,11,1999
Camille Saint-Saëns,180,Classical,"Piatigorsky, Gregor: Concertos and Encores (1934-1950)",7,18,2005
Camille Saint-Saëns,185,Classical,Reveries (Romantic Music for Horn and Piano),7,13,2013
Camille Saint-Saëns,185,Classical,La trompette en France (Inédits),7,27,2012
Camille Saint-Saëns,185,Classical,The Most Beautiful Violin Encores,7,19,2013
Camille Saint-Saëns,185,Classical,We Capture the Feeling: Sample and Audio Set-up CD,7,29,2012
Camille Saint-Saëns,185,Classical,Dances for Piano & Orchestra,7,7,2014
Camille Saint-Saëns,176,Classical,Music for Reflective Prayer,7,48,2008
Camille Saint-Saëns,185,Classical,Famous Works for Piano Duo,7,28,2022
Camille Saint-Saëns,185,Classical,"Saint-Saëns: Introduction & Rondo capriccioso, Concerto No. 3 - Chausson: Poème - Ysaÿe: Poème élégiaque",7,6,2010
Camille Saint-Saëns,184,Classical,Prokofiev Peter And The Wolf,7,48,1994
Camille Saint-Saëns,185,Classical,Organ Music from Stowe School,7,18,2007
Camille Saint-Saëns,181,Classical,The 99 Most Essential Adagios,7,99,2011
Camille Saint-Saëns,184,Classical,The Songs Of Angels,7,25,1995
Camille Saint-Saëns,185,Classical,Smooth Classical,7,30,2021
Camille Saint-Saëns,183,Classical,My Favourite Ballet Music - The Perfect Guide for Little Ballerinas,7,18,2012
Camille Saint-Saëns,177,Classical,Schumann / Lalo / Saint-Saëns: Cello Concertos,7,9,1991
Camille Saint-Saëns,50,Classical,Ivry Gitlis - Portrait,7,70,2013
Camille Saint-Saëns,185,Classical,Sergiu Celibidache: The Berlin Recordings (1945 - 1957),7,124,2013
Camille Saint-Saëns,185,Classical,Art Nouveau: Music from the age of Art Nouveau,7,13,2012
Camille Saint-Saëns,185,Classical,Aux étoiles - French Symphonic Poems,7,15,2023
Camille Saint-Saëns,185,Classical,The Golden Age of Television Vol. 3 - Liberace Plays the Classics,7,15,2004
Camille Saint-Saëns,185,Classical,Ne me refuse pas: Airs d'opéras français,7,11,2010
Camille Saint-Saëns,183,Classical,Transfiguration,7,14,2022
Camille Saint-Saëns,185,Classical,2018 Midwest Clinic: Cobb Wind Symphony (Live),7,12,2019
Camille Saint-Saëns,185,Classical,Children's Classics,7,41,1997
Camille Saint-Saëns,185,Classical,"The Essentials: Symphonies, Vol. 1",7,58,2016
Camille Saint-Saëns,185,Classical,アヴェ・マリア～世界の名作曲家による～ ベスト,7,20,2023
Camille Saint-Saëns,185,Classical,The World's Most Beloved Melodies,7,16,1991
Camille Saint-Saëns,171,Classical,"Saint-Saëns: Symphony No. 3 in C Minor, Op. 78, R. 176 ""Organ"" - Schubert: Symphony No. 5 in B-Flat Major, D. 485",7,11,1964
Camille Saint-Saëns,184,Classical,DG 120 – Concertos 1 (1959-1988),7,89,2018
Camille Saint-Saëns,185,Classical,MCPS Junior/Senior Band & Orchestra Concert 2022,7,17,2022
Camille Saint-Saëns,185,Classical,Easy Listening Classical,7,29,2021
Camille Saint-Saëns,184,Classical,Mischa Maisky – Rare Recordings,7,8,2021
Camille Saint-Saëns,182,Classical,Gute Laune Klassik 5,7,34,2006
Camille Saint-Saëns,181,Classical,Karneval der Tiere,7,20,2008
Camille Saint-Saëns,183,Classical,Mother's Day Music,7,17,2013
Camille Saint-Saëns,181,Classical,La Bonne Chanson - French Chamber Songs,7,26,1996
Camille Saint-Saëns,182,Classical,Jubilate! Golden Favourites from St. Paul's Cathedral,7,20,1994
Camille Saint-Saëns,184,Classical,The Heifetz Collection - Vol. 1 (1917 - 1924); The Complete Acoustic Recordings,7,53,1975
Camille Saint-Saëns,185,Classical,Danses pour cordes,7,14,2010
Camille Saint-Saëns,183,Classical,Éventail,7,17,2023
Camille Saint-Saëns,182,Classical,Music For The Moment: Winter,7,24,2009
Camille Saint-Saëns,185,Classical,Absolute Classical,6,55,2019
Camille Saint-Saëns,185,Classical,"Romances for Violin by Beethoven, Saint-Saëns, Dvorak, Bruch, Svendsen",6,7,2019
Camille Saint-Saëns,56,Classical,Ultimate Classical Dreams,6,66,2009
Camille Saint-Saëns,185,Classical,運動会用 ポップ・クラシック BGM,6,18,2015
Camille Saint-Saëns,185,Classical,Romantic Transcriptions for Viola & Piano,6,18,2006
Camille Saint-Saëns,183,Classical,AWAKENINGS,6,17,2024
Camille Saint-Saëns,185,Classical,Into the Blue,6,14,2001
Camille Saint-Saëns,185,Classical,Canzonetta: Piano Essentials from the Golden Age,6,11,2023
Camille Saint-Saëns,184,Classical,1000 Years of Classical Music,6,100,2016
Camille Saint-Saëns,184,Classical,Keep Calm and Classical,6,32,2012
Camille Saint-Saëns,185,Classical,A Jacqueline du Pré Recital,6,15,2021
Camille Saint-Saëns,185,Classical,Wedding March: Classical Music for Your Perfect Wedding,6,34,2011
Camille Saint-Saëns,185,Classical,もしもチェロが弾けたなら・・・弾いてみたい名曲ベスト35,6,35,2015
Camille Saint-Saëns,185,Classical,Diable vert,6,14,2019
Camille Saint-Saëns,184,Classical,The 99 Most Essential Relaxing Classics,6,99,2010
Camille Saint-Saëns,185,Classical,Classical Metal,6,38,2018
Camille Saint-Saëns,185,Classical,Beautiful Cello,6,16,2018
Camille Saint-Saëns,185,Classical,Famous Piano Pieces,6,20,2007
Camille Saint-Saëns,184,Classical,Classical School Time Music for Kids,6,30,2011
Camille Saint-Saëns,185,Classical,"Sacred Romantic Songs by Rheinberger, Bruckner, Grieg, Brahms & Others (Nightfall)",6,18,2019
Camille Saint-Saëns,185,Classical,Cantique De Noël: French Music for Christmas from Berlioz To Debussy,6,19,2018
Camille Saint-Saëns,176,Classical,Saint-Saens: Cello Concerto / Lalo: Cello Concerto / Bruch: Kol Nidrei,6,7,1989
Camille Saint-Saëns,183,Classical,The Tokyo Gala Concert (Live),6,7,2019
Camille Saint-Saëns,185,Classical,French Music for Bassoon,6,14,1997
Camille Saint-Saëns,185,Classical,"Carmen Fantasie: Virtuoso Music for Trumpet by Waxman, Sarasate & Paganini",6,11,1994
Camille Saint-Saëns,185,Classical,Jeux D'eau. Piano Evocations from the Golden Age,6,21,2024
Camille Saint-Saëns,184,Classical,Morning Cottage Classical,6,59,2023
Camille Saint-Saëns,184,Classical,Heifetz (Various Works),6,20,1960
Camille Saint-Saëns,185,Classical,Figure Skating Classics,6,27,2016
Camille Saint-Saëns,184,Classical,Concert for Planet Earth,6,14,1992
Camille Saint-Saëns,185,Classical,AMEB Clarinet Series 3 Grade 3,6,11,2008
Camille Saint-Saëns,183,Classical,The Art Of Virgil Fox,6,17,1994
Camille Saint-Saëns,185,Classical,Fauna Sacra,6,18,2019
Camille Saint-Saëns,185,Classical,"L'amour et la mort: Organ Works by Widor, Saint-Saens, Bizet & Faure",6,12,2011
Camille Saint-Saëns,185,Classical,"Butterflies. Chopin, Liszt & Contemporaries. Piano Essentials from the Golden Age",6,30,2024
Camille Saint-Saëns,185,Classical,French Music for Clarinet and Piano,6,18,1997
Camille Saint-Saëns,185,Classical,Newborn Jesus. Weihnachtliche Chormusik von der Renaissance bis zur Gegenwart,6,20,2013
Camille Saint-Saëns,185,Classical,Елена Образцова. Арии из опер,6,10,1978
Camille Saint-Saëns,185,Classical,Sweet Power of Song,6,48,2000
Camille Saint-Saëns,177,Classical,La flûte enchantée,6,23,2012
Camille Saint-Saëns,185,Classical,French Ballet Music,6,21,2002
Camille Saint-Saëns,183,Classical,Révisons nos classiques,6,36,2018
Camille Saint-Saëns,185,Classical,La harpe á Paris,6,11,2022
Camille Saint-Saëns,182,Classical,My Dearest Martha - Eine persönliche Auswahl von Mischa Maisky,6,25,2011
Camille Saint-Saëns,183,Classical,Un Frisson Français - A Century of French Song,6,24,2008
Camille Saint-Saëns,185,Classical,Refraction,6,8,2013
Camille Saint-Saëns,185,Classical,Berlioz - Symphonie Fantastique & Saint-Saëns - Piano Concert No 2,6,8,2007
Camille Saint-Saëns,184,Classical,Je n'aime pas le piano mais ça j'aime bien,6,26,2012
Camille Saint-Saëns,181,Classical,The Ultimate Maria Callas Collection,6,46,2003
Camille Saint-Saëns,185,Classical,The Essential James Ehnes,6,36,2015
Camille Saint-Saëns,185,Classical,メガ盛りクラシック,6,70,2015
Camille Saint-Saëns,185,Classical,"Works for Clarinet and Piano by Schumann, Debussy, Saint-Saëns, Poulenc and Arnold",6,14,2012
Camille Saint-Saëns,184,Classical,Saint-Saëns: Symphony No. 3 / Debussy: La Mer / Ibert: Escales,6,10,1993
Camille Saint-Saëns,179,Classical,The History Of Classical Music - Part 4 - From Tchaikovsky To Rachmaninov,6,238,2013
Camille Saint-Saëns,168,Classical,Chilled Classical,6,50,2020
Camille Saint-Saëns,185,Classical,Reflection - Romantic Duets For Cello And Harp,6,13,2007
Camille Saint-Saëns,183,Classical,Chilling Cello Vol. 2,6,28,2020
Camille Saint-Saëns,185,Classical,Lalo: Symphonie Espagnole / Sarasate: Zigeunerweisen / Ravel: Tzigane,6,8,1993
Camille Saint-Saëns,185,Classical,Jack-In-The-Box: A Collection of Amusing and Entertaining Works by Classical Composers,6,60,2005
Camille Saint-Saëns,185,Classical,Reflets,6,15,2018
Camille Saint-Saëns,184,Classical,Cello & Organ Recital,6,18,1993
Camille Saint-Saëns,185,Classical,The Very Best of: Yehudi Menuhin,6,21,2000
Camille Saint-Saëns,185,Classical,Favourite Cello Concertos,6,23,1989
Camille Saint-Saëns,185,Classical,Reminiscences. Hidden Treasures of Classical Piano,6,76,2024
Camille Saint-Saëns,184,Classical,Maxim Vengerov - The Collection (2009),6,20,2002
Camille Saint-Saëns,185,Classical,Best Figure Skating Classics: Classical Music Edition,6,15,2014
Camille Saint-Saëns,2,Classical,50 TV Classics (By Classic FM),6,50,2013
Camille Saint-Saëns,185,Classical,20 Basics: The Cello (20 Classical Masterpieces),6,20,2015
Camille Saint-Saëns,174,Classical,50 Classical Masterworks 2,6,50,2015
Camille Saint-Saëns,2,Classical,The Ultimate Classic FM Hall Of Fame,6,36,2015
Camille Saint-Saëns,185,Classical,Icon: Pierre Fournier,6,80,2010
Camille Saint-Saëns,185,Classical,Lalo: Symphonie espagnole - Chausson: Poeme (1951-1954),6,11,2011
Camille Saint-Saëns,185,Classical,Classical Instrumentals,6,17,2021
Camille Saint-Saëns,185,Classical,Die Mathis-Orgel,6,18,2017
Camille Saint-Saëns,185,Classical,"Glière, Reinecke & Others: Works for Harp",6,10,1992
